filename;lb;ub;time
20-50-10000-5-8.csp;2000;2000;7.24
20-50-10000-5-9.csp;2000;2000;7.10
20-50-1000-1-0.csp;883;883;3.68
20-50-1000-1-1.csp;883;883;6.12
20-50-1000-1-2.csp;884;885;1800
20-50-1000-1-3.csp;885;885;4.82
20-50-1000-1-4.csp;883;884;1800
20-50-1000-1-5.csp;885;885;5.40
20-50-1000-1-6.csp;885;885;4.60
20-50-1000-1-7.csp;883;883;4.48
20-50-1000-1-8.csp;884;884;5.78
20-50-1000-1-9.csp;883;883;9.48
20-50-1000-2-0.csp;500;500;0.94
20-50-1000-2-1.csp;500;500;0.82
20-50-1000-2-2.csp;500;500;0.94
20-50-1000-2-3.csp;500;500;0.68
20-50-1000-2-4.csp;500;500;0.70
20-50-1000-2-5.csp;500;500;0.88
20-50-1000-2-6.csp;500;500;0.64
20-50-1000-2-7.csp;500;500;0.66
20-50-1000-2-8.csp;500;500;0.96
20-50-1000-2-9.csp;500;500;0.74
20-50-1000-3-0.csp;333;333;0.58
20-50-1000-3-1.csp;333;333;0.58
20-50-1000-3-2.csp;333;333;0.60
20-50-1000-3-3.csp;333;333;0.66
20-50-1000-3-4.csp;333;333;0.62
20-50-1000-3-5.csp;333;333;0.60
20-50-1000-3-6.csp;333;333;0.66
20-50-1000-3-7.csp;333;333;0.60
20-50-1000-3-8.csp;333;333;0.62
20-50-1000-3-9.csp;333;333;0.58
20-50-1000-4-0.csp;250;250;0.50
20-50-1000-4-1.csp;250;250;0.48
20-50-1000-4-2.csp;250;250;0.54
20-50-1000-4-3.csp;250;250;0.52
20-50-1000-4-4.csp;250;250;0.48
20-50-1000-4-5.csp;250;250;0.50
20-50-1000-4-6.csp;250;250;0.50
20-50-1000-4-7.csp;250;250;0.56
20-50-1000-4-8.csp;250;250;0.58
20-50-1000-4-9.csp;250;250;0.54
20-50-1000-5-0.csp;200;200;0.48
20-50-1000-5-1.csp;200;200;0.48
20-50-1000-5-2.csp;200;200;0.52
20-50-1000-5-3.csp;200;200;0.48
20-50-1000-5-4.csp;200;200;0.42
20-50-1000-5-5.csp;200;200;0.48
20-50-1000-5-6.csp;200;200;0.44
20-50-1000-5-7.csp;200;200;0.50
20-50-1000-5-8.csp;200;200;0.58
20-50-1000-5-9.csp;200;200;0.42
20-50-2000-1-0.csp;1767;1768;1800
20-50-2000-1-1.csp;1767;1768;1800
20-50-2000-1-2.csp;1767;1767;14.64
20-50-2000-1-3.csp;1767;1768;1800
20-50-2000-1-4.csp;1769;1769;13.02
20-50-2000-1-5.csp;1766;1767;1800
20-50-2000-1-6.csp;1767;1768;1800
20-50-2000-1-7.csp;1766;1767;1800
20-50-2000-1-8.csp;1766;1766;21.88
20-50-2000-1-9.csp;1768;1769;1800
20-50-2000-2-0.csp;1000;1000;1.20
20-50-2000-2-1.csp;1000;1000;1.56
20-50-2000-2-2.csp;1000;1000;1.28
20-50-2000-2-3.csp;1000;1000;1.30
20-50-2000-2-4.csp;1000;1000;1.26
20-50-2000-2-5.csp;1000;1000;1.38
20-50-2000-2-6.csp;1000;1000;1.44
20-50-2000-2-7.csp;1000;1000;2.06
20-50-2000-2-8.csp;1000;1000;1.78
20-50-2000-2-9.csp;1000;1000;1.28
20-50-2000-3-0.csp;666;666;1.44
20-50-2000-3-1.csp;666;666;1.32
20-50-2000-3-2.csp;666;666;1.16
20-50-2000-3-3.csp;666;666;1.54
20-50-2000-3-4.csp;666;666;1.22
20-50-2000-3-5.csp;666;666;1.64
20-50-2000-3-6.csp;666;666;1.34
20-50-2000-3-7.csp;666;666;1.10
20-50-2000-3-8.csp;666;666;1.18
20-50-2000-3-9.csp;666;666;1.18
20-50-2000-4-0.csp;500;500;1.30
20-50-2000-4-1.csp;500;500;1.10
20-50-2000-4-2.csp;500;500;1.28
20-50-2000-4-3.csp;500;500;1.32
20-50-2000-4-4.csp;500;500;1.12
20-50-2000-4-5.csp;500;500;1.14
20-50-2000-4-6.csp;500;500;1.44
20-50-2000-4-7.csp;500;500;1.16
20-50-2000-4-8.csp;500;500;0.98
20-50-2000-4-9.csp;500;500;1.26
20-50-2000-5-0.csp;400;400;1.24
20-50-2000-5-1.csp;400;400;1.12
20-50-2000-5-2.csp;400;400;0.90
20-50-2000-5-3.csp;400;400;1.02
20-50-2000-5-4.csp;400;400;1.12
20-50-2000-5-5.csp;400;400;1.00
20-50-2000-5-6.csp;400;400;1.08
20-50-2000-5-7.csp;400;400;1.02
20-50-2000-5-8.csp;400;400;0.88
20-50-2000-5-9.csp;400;400;1.38
20-50-250-1-0.csp;221;222;1800
20-50-250-1-1.csp;221;222;1800
20-50-250-1-2.csp;221;222;1800
20-50-250-1-3.csp;222;222;0.56
20-50-250-1-4.csp;222;222;0.38
20-50-250-1-5.csp;222;222;0.18
20-50-250-1-6.csp;222;222;0.76
20-50-250-1-7.csp;222;222;0.60
20-50-250-1-8.csp;221;222;1800
20-50-250-1-9.csp;222;222;1.14
20-50-250-2-0.csp;125;125;0.08
20-50-250-2-1.csp;125;125;0.08
20-50-250-2-2.csp;125;125;0.06
20-50-250-2-3.csp;125;125;0.10
20-50-250-2-4.csp;125;125;0.08
20-50-250-2-5.csp;125;125;0.06
20-50-250-2-6.csp;125;125;0.10
20-50-250-2-7.csp;125;125;0.08
20-50-250-2-8.csp;125;125;0.12
20-50-250-2-9.csp;125;125;0.08
20-50-250-3-0.csp;83;83;0.10
20-50-250-3-1.csp;83;83;0.08
20-50-250-3-2.csp;83;83;0.08
20-50-250-3-3.csp;83;83;0.06
20-50-250-3-4.csp;83;83;0.08
20-50-250-3-5.csp;83;83;0.06
20-50-250-3-6.csp;83;83;0.08
20-50-250-3-7.csp;83;83;0.12
20-50-250-3-8.csp;83;83;0.08
20-50-250-3-9.csp;83;83;0.08
20-50-250-4-0.csp;62;62;0.10
20-50-250-4-1.csp;62;62;0.10
20-50-250-4-2.csp;62;62;0.08
20-50-250-4-3.csp;62;62;0.08
20-50-250-4-4.csp;62;62;0.10
20-50-250-4-5.csp;62;62;0.08
20-50-250-4-6.csp;62;62;0.06
20-50-250-4-7.csp;62;62;0.06
20-50-250-4-8.csp;62;62;0.08
20-50-250-4-9.csp;62;62;0.10
20-50-250-5-0.csp;50;50;0.06
20-50-250-5-1.csp;50;50;0.08
20-50-250-5-2.csp;50;50;0.06
20-50-250-5-3.csp;50;50;0.10
20-50-250-5-4.csp;50;50;0.08
20-50-250-5-5.csp;50;50;0.08
20-50-250-5-6.csp;50;50;0.06
20-50-250-5-7.csp;50;50;0.08
20-50-250-5-8.csp;50;50;0.06
20-50-250-5-9.csp;50;50;0.08
20-50-5000-1-0.csp;4415;4416;1800
20-50-5000-1-1.csp;4416;4416;58.76
20-50-5000-1-2.csp;4417;4417;6.92
20-50-5000-1-3.csp;4414;4415;1800
20-50-5000-1-4.csp;4417;4418;1800
20-50-5000-1-5.csp;4418;4418;76.02
20-50-5000-1-6.csp;4415;4415;69.58
20-50-5000-1-7.csp;4414;4415;1800
20-50-5000-1-8.csp;4417;4417;78.72
20-50-5000-1-9.csp;4418;4419;1800
20-50-5000-2-0.csp;2500;2500;3.90
20-50-5000-2-1.csp;2500;2500;4.72
20-50-5000-2-2.csp;2500;2500;3.62
20-50-5000-2-3.csp;2500;2500;3.88
20-50-5000-2-4.csp;2500;2500;3.48
20-50-5000-2-5.csp;2500;2500;2.98
20-50-5000-2-6.csp;2500;2500;4.56
20-50-5000-2-7.csp;2500;2500;2.86
20-50-5000-2-8.csp;2500;2500;4.12
20-50-5000-2-9.csp;2500;2500;4.66
20-50-5000-3-0.csp;1666;1666;3.36
20-50-5000-3-1.csp;1666;1666;3.44
20-50-5000-3-2.csp;1666;1666;2.80
20-50-5000-3-3.csp;1666;1666;3.94
20-50-5000-3-4.csp;1666;1666;2.80
20-50-5000-3-5.csp;1666;1666;3.94
20-50-5000-3-6.csp;1666;1666;3.26
20-50-5000-3-7.csp;1666;1666;3.32
20-50-5000-3-8.csp;1666;1666;4.56
20-50-5000-3-9.csp;1666;1666;3.06
20-50-5000-4-0.csp;1250;1250;3.30
20-50-5000-4-1.csp;1250;1250;2.62
20-50-5000-4-2.csp;1250;1250;3.10
20-50-5000-4-3.csp;1250;1250;3.90
20-50-5000-4-4.csp;1250;1250;3.12
20-50-5000-4-5.csp;1250;1250;3.28
20-50-5000-4-6.csp;1250;1250;2.78
20-50-5000-4-7.csp;1250;1250;3.68
20-50-5000-4-8.csp;1250;1250;2.88
20-50-5000-4-9.csp;1250;1250;3.34
20-50-5000-5-0.csp;1000;1000;2.40
20-50-5000-5-1.csp;1000;1000;4.36
20-50-5000-5-2.csp;1000;1000;3.08
20-50-5000-5-3.csp;1000;1000;3.48
20-50-5000-5-4.csp;1000;1000;3.64
20-50-5000-5-5.csp;1000;1000;3.08
20-50-5000-5-6.csp;1000;1000;2.56
20-50-5000-5-7.csp;1000;1000;3.66
20-50-5000-5-8.csp;1000;1000;2.82
20-50-5000-5-9.csp;1000;1000;2.90
20-50-500-1-0.csp;442;442;3.40
20-50-500-1-1.csp;443;443;2.06
20-50-500-1-2.csp;443;443;1.88
20-50-500-1-3.csp;442;443;1800
20-50-500-1-4.csp;442;442;2.54
20-50-500-1-5.csp;442;443;1800
20-50-500-1-6.csp;442;443;1800
20-50-500-1-7.csp;444;444;1.86
20-50-500-1-8.csp;442;442;2.64
20-50-500-1-9.csp;442;443;1800
20-50-500-2-0.csp;250;250;0.24
20-50-500-2-1.csp;250;250;0.28
20-50-500-2-2.csp;250;250;0.30
20-50-500-2-3.csp;250;250;0.32
20-50-500-2-4.csp;250;250;0.18
20-50-500-2-5.csp;250;250;0.30
20-50-500-2-6.csp;250;250;0.32
20-50-500-2-7.csp;250;250;0.22
20-50-500-2-8.csp;250;250;0.20
20-50-500-2-9.csp;250;250;0.26
20-50-500-3-0.csp;166;166;0.18
20-50-500-3-1.csp;166;166;0.22
20-50-500-3-2.csp;166;166;0.24
20-50-500-3-3.csp;166;166;0.26
20-50-500-3-4.csp;166;166;0.20
20-50-500-3-5.csp;166;166;0.22
20-50-500-3-6.csp;166;166;0.20
20-50-500-3-7.csp;166;166;0.24
20-50-500-3-8.csp;166;166;0.22
20-50-500-3-9.csp;166;166;0.26
20-50-500-4-0.csp;125;125;0.26
20-50-500-4-1.csp;125;125;0.22
20-50-500-4-2.csp;125;125;0.22
20-50-500-4-3.csp;125;125;0.24
20-50-500-4-4.csp;125;125;0.14
20-50-500-4-5.csp;125;125;0.22
20-50-500-4-6.csp;125;125;0.22
20-50-500-4-7.csp;125;125;0.20
20-50-500-4-8.csp;125;125;0.22
20-50-500-4-9.csp;125;125;0.22
20-50-500-5-0.csp;100;100;0.20
20-50-500-5-1.csp;100;100;0.18
20-50-500-5-2.csp;100;100;0.18
20-50-500-5-3.csp;100;100;0.20
20-50-500-5-4.csp;100;100;0.24
20-50-500-5-5.csp;100;100;0.20
20-50-500-5-6.csp;100;100;0.20
20-50-500-5-7.csp;100;100;0.16
20-50-500-5-8.csp;100;100;0.20
20-50-500-5-9.csp;100;100;0.22
20-50-750-1-0.csp;662;663;1800
20-50-750-1-1.csp;663;664;1800
20-50-750-1-2.csp;663;664;1800
20-50-750-1-3.csp;662;663;1800
20-50-750-1-4.csp;663;663;1456.84
20-50-750-1-5.csp;663;664;1800
20-50-750-1-6.csp;662;663;1800
20-50-750-1-7.csp;663;663;4.40
20-50-750-1-8.csp;663;664;1800
20-50-750-1-9.csp;663;664;1800
20-50-750-2-0.csp;375;375;0.48
20-50-750-2-1.csp;375;375;0.62
20-50-750-2-2.csp;375;375;0.52
20-50-750-2-3.csp;375;375;0.48
20-50-750-2-4.csp;375;375;0.56
20-50-750-2-5.csp;375;375;0.48
20-50-750-2-6.csp;375;375;0.48
20-50-750-2-7.csp;375;375;0.42
20-50-750-2-8.csp;375;375;0.54
20-50-750-2-9.csp;375;375;0.46
20-50-750-3-0.csp;250;250;0.36
20-50-750-3-1.csp;250;250;0.40
20-50-750-3-2.csp;250;250;0.40
20-50-750-3-3.csp;250;250;0.36
20-50-750-3-4.csp;250;250;0.40
20-50-750-3-5.csp;250;250;0.42
20-50-750-3-6.csp;250;250;0.42
20-50-750-3-7.csp;250;250;0.38
20-50-750-3-8.csp;250;250;0.40
20-50-750-3-9.csp;250;250;0.40
20-50-750-4-0.csp;187;187;0.24
20-50-750-4-1.csp;187;187;0.34
20-50-750-4-2.csp;187;187;0.40
20-50-750-4-3.csp;187;187;0.36
20-50-750-4-4.csp;187;187;0.36
20-50-750-4-5.csp;187;187;0.38
20-50-750-4-6.csp;187;187;0.24
20-50-750-4-7.csp;187;187;0.42
20-50-750-4-8.csp;187;187;0.34
20-50-750-4-9.csp;187;187;0.24
20-50-750-5-0.csp;150;150;0.30
20-50-750-5-1.csp;150;150;0.30
20-50-750-5-2.csp;150;150;0.28
20-50-750-5-3.csp;150;150;0.30
20-50-750-5-4.csp;150;150;0.30
20-50-750-5-5.csp;150;150;0.32
20-50-750-5-6.csp;150;150;0.32
20-50-750-5-7.csp;150;150;0.32
20-50-750-5-8.csp;150;150;0.36
20-50-750-5-9.csp;150;150;0.32
2-10-10000-1-0.csp;3775;3775;0.46
2-10-10000-1-1.csp;3784;3784;4.18
2-10-10000-1-2.csp;3759;3759;1.62
2-10-10000-1-3.csp;3775;3775;0.54
2-10-10000-1-4.csp;3770;3771;1800
2-10-10000-1-5.csp;3790;3790;0.54
2-10-10000-1-6.csp;3784;3784;0.54
2-10-10000-1-7.csp;3776;3776;0.58
2-10-10000-1-8.csp;3783;3783;0.64
2-10-10000-1-9.csp;3777;3777;2.44
2-10-10000-2-0.csp;3780;3780;0.66
2-10-10000-2-1.csp;3766;3766;0.50
2-10-10000-2-2.csp;3778;3778;0.50
2-10-10000-2-3.csp;3758;3758;0.72
2-10-10000-2-4.csp;3770;3770;0.56
2-10-10000-2-5.csp;3775;3775;0.64
2-10-10000-2-6.csp;3753;3753;0.58
2-10-10000-2-7.csp;3751;3751;0.52
2-10-10000-2-8.csp;3786;3786;0.72
2-10-10000-2-9.csp;3770;3770;0.58
2-10-10000-3-0.csp;3127;3127;0.46
2-10-10000-3-1.csp;3132;3132;0.56
2-10-10000-3-2.csp;3141;3141;0.68
2-10-10000-3-3.csp;3145;3145;0.54
2-10-10000-3-4.csp;3132;3132;0.6
2-10-10000-3-5.csp;3142;3142;0.58
2-10-10000-3-6.csp;3127;3127;0.48
2-10-10000-3-7.csp;3146;3146;0.64
2-10-10000-3-8.csp;3135;3135;0.58
2-10-10000-3-9.csp;3128;3128;0.66
2-10-10000-4-0.csp;2452;2452;0.48
2-10-10000-4-1.csp;2453;2453;0.52
2-10-10000-4-2.csp;2453;2453;0.52
2-10-10000-4-3.csp;2453;2453;0.66
2-10-10000-4-4.csp;2452;2452;0.48
2-10-10000-4-5.csp;2447;2447;0.7
2-10-10000-4-6.csp;2457;2457;0.48
2-10-10000-4-7.csp;2457;2457;0.6
2-10-10000-4-8.csp;2456;2456;0.62
2-10-10000-4-9.csp;2451;2451;0.46
2-10-10000-5-0.csp;1983;1983;0.44
2-10-10000-5-1.csp;1983;1983;0.44
2-10-10000-5-2.csp;1984;1984;0.44
2-10-10000-5-3.csp;1982;1982;0.42
2-10-10000-5-4.csp;1987;1987;0.56
2-10-10000-5-5.csp;1986;1986;0.62
2-10-10000-5-6.csp;1985;1985;0.44
2-10-10000-5-7.csp;1989;1989;0.4
2-10-10000-5-8.csp;1986;1986;0.44
2-10-10000-5-9.csp;1985;1985;0.56
2-10-1000-1-0.csp;378;378;0.06
2-10-1000-1-1.csp;381;381;0.2
2-10-1000-1-2.csp;380;380;0.1
2-10-1000-1-3.csp;382;382;0.14
2-10-1000-1-4.csp;372;372;0.06
2-10-1000-1-5.csp;378;378;0.04
2-10-1000-1-6.csp;376;376;0.04
2-10-1000-1-7.csp;378;378;0.3
2-10-1000-1-8.csp;379;379;0.08
2-10-1000-1-9.csp;372;372;0.1
2-10-1000-2-0.csp;379;379;0.18
2-10-1000-2-1.csp;380;380;0.24
2-10-1000-2-2.csp;380;380;0.04
2-10-1000-2-3.csp;378;378;0.06
2-10-1000-2-4.csp;375;375;0.14
2-10-1000-2-5.csp;376;376;0.12
2-10-1000-2-6.csp;380;380;0.06
2-10-1000-2-7.csp;375;375;0.04
2-10-1000-2-8.csp;378;378;0.08
2-10-1000-2-9.csp;374;374;0.12
2-10-1000-3-0.csp;318;318;0.08
2-10-1000-3-1.csp;315;315;0.06
2-10-1000-3-2.csp;313;313;0.04
2-10-1000-3-3.csp;315;315;0.08
2-10-1000-3-4.csp;316;316;0.08
2-10-1000-3-5.csp;311;311;0.08
2-10-1000-3-6.csp;312;312;0.08
2-10-1000-3-7.csp;314;314;0.04
2-10-1000-3-8.csp;314;314;0.04
2-10-1000-3-9.csp;313;313;0.04
2-10-1000-4-0.csp;245;245;0.06
2-10-1000-4-1.csp;246;246;0.06
2-10-1000-4-2.csp;245;245;0.08
2-10-1000-4-3.csp;245;245;0.04
2-10-1000-4-4.csp;245;245;0.08
2-10-1000-4-5.csp;248;248;0.08
2-10-1000-4-6.csp;246;246;0.06
2-10-1000-4-7.csp;245;245;0.1
2-10-1000-4-8.csp;246;246;0.04
2-10-1000-4-9.csp;246;246;0.04
2-10-1000-5-0.csp;200;200;0.06
2-10-1000-5-1.csp;199;199;0.06
2-10-1000-5-2.csp;200;200;0.04
2-10-1000-5-3.csp;199;199;0.04
2-10-1000-5-4.csp;198;198;0.04
2-10-1000-5-5.csp;199;199;0.06
2-10-1000-5-6.csp;199;199;0.08
2-10-1000-5-7.csp;200;200;0.04
2-10-1000-5-8.csp;200;200;0.06
2-10-1000-5-9.csp;199;199;0.06
2-10-2000-1-0.csp;758;758;0.12
2-10-2000-1-1.csp;752;752;0.12
2-10-2000-1-2.csp;753;754;1800
2-10-2000-1-3.csp;758;758;0.1
2-10-2000-1-4.csp;751;752;1800
2-10-2000-1-5.csp;771;771;0.38
2-10-2000-1-6.csp;751;751;0.12
2-10-2000-1-7.csp;746;746;0.24
2-10-2000-1-8.csp;756;756;0.42
2-10-2000-1-9.csp;765;765;0.1
2-10-2000-2-0.csp;748;748;0.12
2-10-2000-2-1.csp;760;760;0.10
2-10-2000-2-2.csp;756;756;0.12
2-10-2000-2-3.csp;757;757;0.12
2-10-2000-2-4.csp;751;751;0.10
2-10-2000-2-5.csp;750;750;0.08
2-10-2000-2-6.csp;746;746;0.12
2-10-2000-2-7.csp;752;752;0.12
2-10-2000-2-8.csp;760;760;0.12
2-10-2000-2-9.csp;759;759;0.12
2-10-2000-3-0.csp;624;624;0.12
2-10-2000-3-1.csp;629;629;0.08
2-10-2000-3-2.csp;624;624;0.08
2-10-2000-3-3.csp;627;627;0.14
2-10-2000-3-4.csp;623;623;0.14
2-10-2000-3-5.csp;624;624;0.12
2-10-2000-3-6.csp;625;625;0.08
2-10-2000-3-7.csp;628;628;0.08
2-10-2000-3-8.csp;626;626;0.1
2-10-2000-3-9.csp;626;626;0.1
2-10-2000-4-0.csp;491;491;0.12
2-10-2000-4-1.csp;492;492;0.08
2-10-2000-4-2.csp;491;491;0.08
2-10-2000-4-3.csp;488;488;0.08
2-10-2000-4-4.csp;491;491;0.1
2-10-2000-4-5.csp;490;490;0.08
2-10-2000-4-6.csp;491;491;0.06
2-10-2000-4-7.csp;491;491;0.08
2-10-2000-4-8.csp;492;492;0.16
2-10-2000-4-9.csp;495;495;0.08
2-10-2000-5-0.csp;397;397;0.08
2-10-2000-5-1.csp;399;399;0.06
2-10-2000-5-2.csp;398;398;0.06
2-10-2000-5-3.csp;399;399;0.1
2-10-2000-5-4.csp;398;398;0.06
2-10-2000-5-5.csp;397;397;0.08
2-10-2000-5-6.csp;397;397;0.08
2-10-2000-5-7.csp;398;398;0.1
2-10-2000-5-8.csp;396;396;0.06
2-10-2000-5-9.csp;396;396;0.1
2-10-250-1-0.csp;96;96;0.02
2-10-250-1-1.csp;94;94;0.02
2-10-250-1-2.csp;97;97;0
2-10-250-1-3.csp;97;97;0.02
2-10-250-1-4.csp;95;95;0.12
2-10-250-1-5.csp;94;94;0.02
2-10-250-1-6.csp;96;96;0
2-10-250-1-7.csp;93;93;0
2-10-250-1-8.csp;99;99;0
2-10-250-1-9.csp;91;91;0
2-10-250-2-0.csp;94;94;0.02
2-10-250-2-1.csp;92;92;0.02
2-10-250-2-2.csp;95;95;0.02
2-10-250-2-3.csp;94;94;0.00
2-10-250-2-4.csp;94;94;0.02
2-10-250-2-5.csp;95;95;0.02
2-10-250-2-6.csp;96;96;0.00
2-10-250-2-7.csp;94;94;0.00
2-10-250-2-8.csp;95;95;0.02
2-10-250-2-9.csp;96;96;0.02
2-10-250-3-0.csp;78;78;0.02
2-10-250-3-1.csp;78;78;0.02
2-10-250-3-2.csp;78;78;0.02
2-10-250-3-3.csp;79;79;0.02
2-10-250-3-4.csp;79;79;0.02
2-10-250-3-5.csp;78;78;0.02
2-10-250-3-6.csp;79;79;0.02
2-10-250-3-7.csp;79;79;0.04
2-10-250-3-8.csp;80;80;0.02
2-10-250-3-9.csp;78;78;0
2-10-250-4-0.csp;62;62;0.02
2-10-250-4-1.csp;62;62;0.02
2-10-250-4-2.csp;62;62;0.02
2-10-250-4-3.csp;62;62;0.02
2-10-250-4-4.csp;62;62;0.02
2-10-250-4-5.csp;62;62;0.02
2-10-250-4-6.csp;62;62;0.02
2-10-250-4-7.csp;62;62;0.02
2-10-250-4-8.csp;61;61;0.02
2-10-250-4-9.csp;62;62;0.02
2-10-250-5-0.csp;50;50;0
2-10-250-5-1.csp;50;50;0
2-10-250-5-2.csp;50;50;0.02
2-10-250-5-3.csp;50;50;0
2-10-250-5-4.csp;50;50;0.02
2-10-250-5-5.csp;50;50;0
2-10-250-5-6.csp;50;50;0
2-10-250-5-7.csp;50;50;0
2-10-250-5-8.csp;50;50;0.02
2-10-250-5-9.csp;50;50;0
2-10-5000-1-0.csp;1891;1891;0.34
2-10-5000-1-1.csp;1875;1875;0.32
2-10-5000-1-2.csp;1892;1892;0.26
2-10-5000-1-3.csp;1890;1891;1800
2-10-5000-1-4.csp;1882;1882;0.26
2-10-5000-1-5.csp;1882;1882;0.36
2-10-5000-1-6.csp;1887;1887;0.34
2-10-5000-1-7.csp;1886;1886;0.26
2-10-5000-1-8.csp;1881;1881;0.34
2-10-5000-1-9.csp;1898;1898;0.3
2-10-5000-2-0.csp;1886;1886;0.22
2-10-5000-2-1.csp;1868;1868;0.34
2-10-5000-2-2.csp;1880;1880;0.22
2-10-5000-2-3.csp;1884;1884;0.30
2-10-5000-2-4.csp;1881;1881;0.20
2-10-5000-2-5.csp;1874;1874;0.34
2-10-5000-2-6.csp;1891;1891;0.26
2-10-5000-2-7.csp;1897;1897;0.28
2-10-5000-2-8.csp;1900;1900;0.24
2-10-5000-2-9.csp;1896;1896;0.32
2-10-5000-3-0.csp;1560;1560;0.2
2-10-5000-3-1.csp;1573;1573;0.3
2-10-5000-3-2.csp;1567;1567;0.34
2-10-5000-3-3.csp;1567;1567;0.38
2-10-5000-3-4.csp;1562;1562;0.26
2-10-5000-3-5.csp;1558;1558;0.2
2-10-5000-3-6.csp;1572;1572;0.26
2-10-5000-3-7.csp;1566;1566;0.4
2-10-5000-3-8.csp;1570;1570;0.32
2-10-5000-3-9.csp;1566;1566;0.26
2-10-5000-4-0.csp;1229;1229;0.28
2-10-5000-4-1.csp;1226;1226;0.52
2-10-5000-4-2.csp;1227;1227;0.28
2-10-5000-4-3.csp;1228;1228;0.3
2-10-5000-4-4.csp;1228;1228;0.28
2-10-5000-4-5.csp;1229;1229;0.2
2-10-5000-4-6.csp;1232;1232;0.2
2-10-5000-4-7.csp;1229;1229;0.2
2-10-5000-4-8.csp;1229;1229;0.28
2-10-5000-4-9.csp;1227;1227;0.28
2-10-5000-5-0.csp;991;991;0.32
2-10-5000-5-1.csp;991;991;0.26
2-10-5000-5-2.csp;992;992;0.26
2-10-5000-5-3.csp;992;992;0.2
2-10-5000-5-4.csp;993;993;0.2
2-10-5000-5-5.csp;996;996;0.26
2-10-5000-5-6.csp;993;993;0.26
2-10-5000-5-7.csp;993;993;0.26
2-10-5000-5-8.csp;993;993;0.24
2-10-5000-5-9.csp;992;992;0.24
2-10-500-1-0.csp;191;191;0.02
2-10-500-1-1.csp;186;186;0.02
2-10-500-1-2.csp;189;189;0.04
2-10-500-1-3.csp;188;188;0.02
2-10-500-1-4.csp;184;184;0.02
2-10-500-1-5.csp;189;189;0.24
2-10-500-1-6.csp;186;186;0.1
2-10-500-1-7.csp;187;187;0.1
2-10-500-1-8.csp;191;191;0.04
2-10-500-1-9.csp;186;186;0.06
2-10-500-2-0.csp;188;188;0.04
2-10-500-2-1.csp;188;188;0.04
2-10-500-2-2.csp;187;187;0.02
2-10-500-2-3.csp;192;192;0.06
2-10-500-2-4.csp;189;189;0.06
2-10-500-2-5.csp;188;188;0.06
2-10-500-2-6.csp;188;188;0.06
2-10-500-2-7.csp;189;189;0.04
2-10-500-2-8.csp;189;189;0.06
2-10-500-2-9.csp;188;188;0.02
2-10-500-3-0.csp;158;158;0.06
2-10-500-3-1.csp;155;155;0.02
2-10-500-3-2.csp;159;159;0.04
2-10-500-3-3.csp;154;154;0.06
2-10-500-3-4.csp;157;157;0.06
2-10-500-3-5.csp;157;157;0.04
2-10-500-3-6.csp;160;160;0.06
2-10-500-3-7.csp;157;157;0.06
2-10-500-3-8.csp;157;157;0.04
2-10-500-3-9.csp;157;157;0.04
2-10-500-4-0.csp;124;124;0.02
2-10-500-4-1.csp;122;122;0.04
2-10-500-4-2.csp;123;123;0.06
2-10-500-4-3.csp;123;123;0.06
2-10-500-4-4.csp;124;124;0.02
2-10-500-4-5.csp;124;124;0.04
2-10-500-4-6.csp;123;123;0.04
2-10-500-4-7.csp;122;122;0.06
2-10-500-4-8.csp;124;124;0.06
2-10-500-4-9.csp;123;123;0.02
2-10-500-5-0.csp;100;100;0.06
2-10-500-5-1.csp;100;100;0.04
2-10-500-5-2.csp;100;100;0.02
2-10-500-5-3.csp;100;100;0.06
2-10-500-5-4.csp;100;100;0.02
2-10-500-5-5.csp;100;100;0.02
2-10-500-5-6.csp;100;100;0.02
2-10-500-5-7.csp;100;100;0.06
2-10-500-5-8.csp;100;100;0.06
2-10-500-5-9.csp;100;100;0.06
2-10-750-1-0.csp;284;284;0.02
2-10-750-1-1.csp;283;284;1800
2-10-750-1-2.csp;284;284;0.04
2-10-750-1-3.csp;288;288;0.04
2-10-750-1-4.csp;279;280;1800
2-10-750-1-5.csp;283;283;0.06
2-10-750-1-6.csp;284;284;0.02
2-10-750-1-7.csp;283;283;0.08
2-10-750-1-8.csp;286;286;0.04
2-10-750-1-9.csp;281;281;0.14
2-10-750-2-0.csp;285;285;0.04
2-10-750-2-1.csp;287;287;0.10
2-10-750-2-2.csp;283;283;0.12
2-10-750-2-3.csp;287;287;0.08
2-10-750-2-4.csp;283;283;0.10
2-10-750-2-5.csp;285;285;0.04
2-10-750-2-6.csp;285;285;0.06
2-10-750-2-7.csp;282;282;0.04
2-10-750-2-8.csp;281;281;0.04
2-10-750-2-9.csp;283;283;0.12
2-10-750-3-0.csp;235;235;0.04
2-10-750-3-1.csp;234;234;0.04
2-10-750-3-2.csp;237;237;0.06
2-10-750-3-3.csp;237;237;0.1
2-10-750-3-4.csp;237;237;0.12
2-10-750-3-5.csp;235;235;0.04
2-10-750-3-6.csp;238;238;0.12
2-10-750-3-7.csp;236;236;0.04
2-10-750-3-8.csp;234;234;0.04
2-10-750-3-9.csp;236;236;0.12
2-10-750-4-0.csp;184;184;0.02
2-10-750-4-1.csp;184;184;0.06
2-10-750-4-2.csp;185;185;0.04
2-10-750-4-3.csp;182;182;0.06
